gene	target_chembl_id	target_pref_name	uniprot	molecule_chembl_id	pchembl_value	n_measurements	retrieved
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL389688	7.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL440018	5.84	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL427135	4.97	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL227120	6.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL227119	6.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL227118	6.53	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL178456	5.49	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL242039	5.37	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL243181	6.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL395976	5.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL244887	6.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL397904	5.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL244885	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL244670	6.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL390910	6.64	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL388429	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL390452	7.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL243809	6.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL242533	7.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL396559	6.5	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL390908	6.39	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL390907	7.05	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL244040	6.06	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236678	5.58	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237782	7.04	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238213	6.85	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393389	6.65	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238212	6.86	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238211	6.23	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237995	7.09	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237774	6.78	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393117	7.04	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237559	7.17	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393116	6.17	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237558	6.39	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235652	7.27	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235651	7.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL399003	6.78	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL413799	6.63	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL401026	7.17	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL392112	6.72	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237970	6.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237757	7.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237756	7.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237541	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237540	7.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391111	7.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237539	7.12	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237328	6.83	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237327	7.11	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237110	6.49	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237109	6.59	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL438121	6.77	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237108	7.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236902	7.119999999999999	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236901	6.45	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391698	6.62	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL538906	6.09	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL392644	6.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237326	6.24	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237325	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237324	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236892	6.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236680	6.78	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236679	6.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236129	6.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391396	5.99	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236128	5.63	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235918	6.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391395	6.34	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235917	5.84	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235704	5.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235703	5.84	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235702	6.25	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235911	4.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393827	5.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235909	5.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235263	7.29	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235262	7.21	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235413	7.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235411	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235192	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL399388	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL392747	7.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL237584	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235674	7.21	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL356066	8.1	8	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235210	7.3	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236061	5.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393242	7.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL236060	5.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235842	7.4	10	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235191	6.035	18	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393361	7.76	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL235082	8.8	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393360	8.8	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL239625	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238569	6.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL396444	7.05	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238568	7.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL398394	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241759	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL401449	7.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241757	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241551	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241550	6.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL401448	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241549	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241338	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241337	6.46	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400419	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241129	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400213	7.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL240915	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL392449	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246589	7.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL394309	7.29	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246392	6.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246391	7.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246390	8.11	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL428577	7.27	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393060	8.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246189	8.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL221955	7.84	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245986	7.38	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391569	8.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246587	8.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246586	7.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL269475	8.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL397856	7.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246778	7.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL249284	6.15	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL16300	4.7	4	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL248909	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL398950	7.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL248718	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251757	7.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251756	7.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251546	6.64	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL398333	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251545	5.14	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251544	6.71	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400921	6.99	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400920	7.35	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400919	7.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251338	7.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251337	7.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251336	7.25	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251146	7.2	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251145	7.47	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251144	7.44	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL250946	8.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246759	6.2	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245946	6.17	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246947	5.01	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL394887	5.18	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL394888	7.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245364	8.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391156	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245363	6.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL248384	6.84	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL248383	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL248382	6.76	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247784	7.35	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL397131	7.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246982	7.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246783	7.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247384	7.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247383	7.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247382	7.26	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247184	7.515	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247183	7.970000000000001	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245556	6.69	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245555	6.54	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245554	6.81	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245357	7.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL394386	7.12	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245749	7.26	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL245553	6.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246336	6.21	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247217	6.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL246199	5.48	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247654	7.04	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247653	6.66	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL247218	6.64	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238596	7.529999999999999	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393961	8.19	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL241555	8.49	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391384	8.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL391383	8.21	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL428737	7.06	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238587	8.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393464	8.43	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393261	6.77	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL393260	7.44	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL390991	8.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL394261	8.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL238829	7.91	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL404172	7.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL401837	7.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253308	7.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253309	7.24	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL398884	6.785	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253868	8.0	5	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400721	8.11	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL399494	8.035	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253227	7.7	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL398617	8.0	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253226	8.0	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL398420	8.0	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400046	7.89	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400044	7.15	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL252409	6.485	4	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253870	8.1	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253869	7.96	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251817	7.985	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL251819	7.92	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL400929	7.68	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL252858	6.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254519	7.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254311	7.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254310	7.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403695	6.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254309	7.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403467	7.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254112	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254111	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403466	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL254110	6.785	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253912	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253911	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403465	7.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL402599	7.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL253910	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL415091	6.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL402382	6.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL255783	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL401751	7.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL258297	7.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL257631	7.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL257632	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL257835	7.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL269937	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403285	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL270149	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL404054	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL404332	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL255990	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL404518	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271651	6.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271862	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271652	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271100	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL405714	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271308	6.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403596	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271641	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL271852	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403597	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL269935	7.24	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL438736	5.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL273000	6.21	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL269928	5.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL403694	6.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL255737	6.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL438704	5.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL258128	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL255842	6.89	1	2026-08-04
